age,sex,race,marital_status,relationship_label,functional_weight,education,workclass,occupation,capital_gain,capital_loss,hours_per_week,native_country,target
-0.3,-1.0,0.0,-1.0,0.0,0.12827954103200698,-3.3333333333333335,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
0.05,-1.0,0.0,1.0,0.6666666666666666,-0.09534992954438704,-0.6666666666666666,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
-0.85,-1.0,0.0,1.0,0.6666666666666666,0.23165637791048782,0.0,0.0,-0.8571428571428571,0.0,0.0,-4.0,0.0,0.0
1.4,0.0,0.0,0.0,-0.3333333333333333,-0.8131164866134335,0.0,1.0,-0.2857142857142857,0.0,2352.0,5.0,0.0,0.0
-0.75,-1.0,0.0,0.0,1.3333333333333333,0.18245487485741127,0.0,0.0,0.2857142857142857,4508.0,0.0,0.0,0.0,0.0
0.3,-1.0,0.0,0.0,1.3333333333333333,0.32148728443937463,0.0,0.0,0.42857142857142855,0.0,0.0,-1.0,0.0,0.0
0.25,0.0,0.0,0.0,-0.3333333333333333,-0.17441119237737368,-0.6666666666666666,2.0,-0.2857142857142857,0.0,1902.0,8.0,0.0,1.0
-0.6,0.0,0.0,1.0,0.6666666666666666,0.1872525665973294,1.3333333333333333,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0,-0.3333333333333333,-0.15774508488223848,1.3333333333333333,0.0,0.7142857142857143,0.0,0.0,2.0,0.0,1.0
0.4,0.0,0.0,0.0,-0.3333333333333333,-0.6374303831443333,-0.6666666666666666,-2.0,0.42857142857142855,0.0,0.0,-0.6,0.0,0.0
-0.6,-1.0,0.0,1.0,0.6666666666666666,-0.38327014695027845,-1.0,0.0,-0.8571428571428571,0.0,0.0,4.0,0.0,0.0
-0.3,0.0,0.0,0.0,-0.3333333333333333,-0.5273099375964571,0.0,0.0,-0.2857142857142857,0.0,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,-0.3333333333333333,-1.104240756894585,0.3333333333333333,2.0,0.42857142857142855,0.0,0.0,2.0,0.0,1.0
0.45,0.0,0.0,0.0,-0.3333333333333333,1.8159430987049587,-0.6666666666666666,3.0,0.42857142857142855,0.0,0.0,-0.4,0.0,0.0
1.4,-1.0,0.0,-1.0,0.0,0.01366335637120043,0.0,-3.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.0,0.0,-0.3333333333333333,-1.2539421592967859,-2.0,-2.0,0.14285714285714285,0.0,0.0,3.0,0.0,0.0
0.2,-1.0,0.0,1.0,0.0,0.6381601019928873,-1.0,0.0,0.42857142857142855,0.0,0.0,4.0,0.0,0.0
0.9,0.0,0.0,0.0,-0.3333333333333333,1.007288800912568,-0.6666666666666666,1.0,-0.42857142857142855,0.0,2415.0,2.0,0.0,1.0
0.5,-1.0,-2.0,1.5,0.3333333333333333,-0.1916308796886533,0.0,0.0,0.14285714285714285,0.0,0.0,-1.0,0.0,0.0
-0.55,0.0,0.0,1.0,0.0,0.6813141649332349,1.3333333333333333,0.0,0.7142857142857143,0.0,0.0,-3.2,0.0,0.0
0.3,0.0,0.0,0.0,-0.3333333333333333,0.7747181775481446,-0.6666666666666666,3.0,-0.42857142857142855,0.0,0.0,3.0,0.0,1.0
0.8,0.0,0.0,0.0,-0.3333333333333333,0.4492635710930685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.25,-1.0,0.0,-1.0,1.0,0.08218143997852781,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9,-1.0,0.0,1.0,0.6666666666666666,-1.1131399718177548,1.3333333333333333,-4.0,-1.0,0.0,0.0,-3.0,0.0,0.0
0.25,0.0,0.0,0.0,-0.3333333333333333,0.14064282359256525,0.0,-4.0,-1.0,0.0,0.0,4.0,-33.0,0.0
-0.2,-1.0,-4.0,1.0,0.3333333333333333,-0.5649701402402201,0.0,0.0,0.14285714285714285,0.0,0.0,-0.8,0.0,0.0
0.35,-1.0,0.0,1.0,0.0,0.2056297389787291,-0.6666666666666666,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0
-0.95,0.0,-2.0,1.0,0.3333333333333333,-0.39692511574850703,-3.3333333333333335,0.0,0.14285714285714285,0.0,0.0,-5.0,0.0,0.0
0.45,0.0,0.0,0.0,-0.3333333333333333,0.5016271891565457,-0.6666666666666666,0.0,-0.5714285714285714,0.0,0.0,1.0,0.0,1.0
-0.2,-1.0,0.0,-1.0,1.0,0.7556783869019661,1.3333333333333333,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-0.3333333333333333,1.5973377843387238,0.0,1.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.6,-1.0,0.0,0.0,1.3333333333333333,-1.2638227202576662,1.3333333333333333,0.0,0.14285714285714285,0.0,0.0,4.0,0.0,0.0
-0.05,-1.0,-2.0,1.0,0.0,-0.3242048580822653,0.3333333333333333,-2.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.6,0.0,0.0,1.0,0.0,-0.5495621686908676,0.3333333333333333,-2.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,-0.03357545460645508,0.0,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
0.1,-1.0,0.0,1.0,0.0,-0.9445916929477286,0.3333333333333333,0.0,0.14285714285714285,0.0,0.0,-1.6,0.0,0.0
0.0,0.0,0.0,0.0,-0.3333333333333333,0.3234919143796551,0.0,0.0,-0.14285714285714285,0.0,0.0,0.8,0.0,1.0
0.8,0.0,0.0,0.0,-0.3333333333333333,-0.0947040864255519,-3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,-0.3333333333333333,-1.1899953029591357,0.0,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.0,0.0,-0.3333333333333333,0.00875662618264779,0.0,2.0,-0.5714285714285714,2290.0,0.0,-4.0,0.0,0.0
-0.15,0.0,-2.0,0.0,-0.3333333333333333,0.01977789706770449,1.3333333333333333,0.0,1.0,0.0,2179.0,0.0,0.0,0.0
0.75,-1.0,0.0,0.0,1.3333333333333333,1.1203700597195196,-2.3333333333333335,0.0,0.7142857142857143,0.0,0.0,-5.0,-31.0,0.0
-0.15,0.0,0.0,0.0,-0.3333333333333333,-0.639351137354895,0.0,0.0,0.7142857142857143,0.0,0.0,5.0,0.0,1.0
0.0,-1.0,-3.0,-1.0,0.0,-0.986663758974703,1.3333333333333333,0.0,-0.42857142857142855,0.0,0.0,0.0,-15.0,1.0
-0.1,0.0,0.0,0.0,-0.3333333333333333,0.9316412802791384,0.3333333333333333,1.0,0.7142857142857143,0.0,0.0,1.0,-13.0,1.0
-0.8,-1.0,0.0,1.0,0.3333333333333333,-0.9600164396430249,-3.3333333333333335,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
-0.55,-1.0,-2.0,1.0,0.6666666666666666,0.10060055022478695,-0.6666666666666666,-2.0,0.42857142857142855,0.0,0.0,-1.0,0.0,0.0
-0.35,0.0,0.0,1.0,0.0,-0.005711937193853586,1.3333333333333333,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,1.0
-0.3,-1.0,0.0,1.0,0.0,-0.6745537811178958,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0,-0.3333333333333333,0.6684308528484197,0.3333333333333333,0.0,-0.42857142857142855,7688.0,0.0,2.6,0.0,1.0
-0.4,0.0,0.0,1.0,0.0,1.0588388243977722,0.3333333333333333,0.0,0.7142857142857143,0.0,0.0,2.0,0.0,1.0
-0.3,0.0,0.0,1.0,0.6666666666666666,-0.5065506944910421,-0.3333333333333333,1.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.9,0.0,0.0,1.0,0.6666666666666666,0.7127927262967187,1.3333333333333333,-4.0,-1.0,0.0,0.0,1.0,0.0,0.0
-0.85,0.0,0.0,1.0,0.6666666666666666,-0.18939978527813192,0.0,0.0,-0.5714285714285714,0.0,0.0,-2.0,0.0,0.0
-0.5,0.0,0.0,0.0,-0.3333333333333333,-0.5817201234650742,1.3333333333333333,0.0,-0.5714285714285714,0.0,0.0,1.8,0.0,0.0
0.15,0.0,0.0,0.0,-0.3333333333333333,1.389854391733208,1.0,1.0,0.42857142857142855,0.0,0.0,2.0,0.0,1.0
0.45,0.0,0.0,0.5,0.0,1.191580554250822,-0.6666666666666666,2.0,0.42857142857142855,0.0,0.0,-3.0,0.0,0.0
-0.4,-1.0,0.0,1.0,0.0,0.01014057572300879,-0.6666666666666666,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
-0.05,0.0,0.0,0.0,-0.3333333333333333,-0.595064752063343,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
-0.15,-1.0,0.0,1.0,0.0,1.2023837482386097,-1.3333333333333333,2.0,0.42857142857142855,0.0,0.0,-3.0,0.0,0.0
-0.15,0.0,0.0,1.0,0.0,0.21552707508555324,0.0,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
-1.0,-1.0,0.0,1.0,0.6666666666666666,-1.2100583775078844,-3.0,-4.0,-1.0,0.0,0.0,-3.0,0.0,0.0
0.7,-1.0,0.0,0.0,1.3333333333333333,0.2308931087700463,1.3333333333333333,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,1.0
0.45,0.0,0.0,0.0,-0.3333333333333333,-0.7821160169093471,1.3333333333333333,0.0,0.0,0.0,1628.0,0.0,0.0,0.0
-0.5,-1.0,0.0,-1.0,0.3333333333333333,-0.9794672213648259,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
-0.8,-1.0,0.0,1.0,0.3333333333333333,0.13727940683083942,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,0.0,-13.0,0.0
1.0,0.0,0.0,-1.0,1.0,1.426508085620345,-2.6666666666666665,0.0,-0.5714285714285714,0.0,0.0,0.0,-7.0,0.0
-0.5,0.0,0.0,1.0,0.0,1.0406126283298665,0.0,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
-0.85,0.0,0.0,1.0,0.6666666666666666,0.03154566194725894,1.3333333333333333,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0
-0.05,0.0,0.0,0.0,-0.3333333333333333,0.8539639669865128,0.3333333333333333,0.0,-0.42857142857142855,0.0,0.0,2.0,0.0,1.0
0.05,0.0,0.0,0.0,-0.3333333333333333,-0.6955311011205797,0.0,-3.0,-0.8571428571428571,0.0,0.0,0.0,0.0,1.0
-0.5,0.0,0.0,1.5,0.6666666666666666,2.632917868885459,-3.6666666666666665,0.0,0.0,0.0,0.0,-1.0,-13.0,0.0
-0.7,-1.0,0.0,1.0,0.0,1.3790260350265047,-0.6666666666666666,0.0,0.8571428571428571,0.0,0.0,-4.0,0.0,0.0
1.25,-1.0,0.0,2.0,0.0,-0.11606723478494263,0.0,-2.0,-0.8571428571428571,0.0,0.0,-0.4,0.0,0.0
-0.55,0.0,0.0,1.0,0.0,0.130753875058713,-1.3333333333333333,0.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0
-0.2,0.0,0.0,0.0,-0.3333333333333333,1.6485690800509964,-3.6666666666666665,3.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
-0.5,0.0,0.0,0.0,-0.3333333333333333,0.36033852244514525,-3.3333333333333335,-2.0,-0.5714285714285714,0.0,0.0,0.0,-13.0,0.0
0.05,0.0,0.0,1.0,0.0,0.010258001744615178,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.5,0.0,0.0,1.0,0.0,0.020146950278467423,-1.3333333333333333,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
-0.15,0.0,0.0,0.0,-0.3333333333333333,1.472614574246796,1.3333333333333333,1.0,-0.42857142857142855,0.0,0.0,0.0,0.0,1.0
-0.25,-1.0,0.0,1.0,0.0,0.6240018788163457,0.3333333333333333,0.0,-0.42857142857142855,13550.0,0.0,4.0,0.0,1.0
-0.2,0.0,-2.0,1.0,0.0,3.152469301482923,1.3333333333333333,0.0,0.8571428571428571,0.0,0.0,0.0,-9.0,0.0
-0.6,0.0,0.0,1.0,0.6666666666666666,0.3511373548949876,-3.3333333333333335,0.0,-0.14285714285714285,0.0,0.0,1.0,0.0,0.0
0.45,0.0,-3.0,0.0,-0.3333333333333333,-0.4497668254713816,1.3333333333333333,0.0,-0.5714285714285714,0.0,0.0,0.0,1.0,0.0
-0.95,0.0,0.0,1.0,0.6666666666666666,0.2523904582969872,-3.0,0.0,-0.14285714285714285,0.0,0.0,-6.8,0.0,0.0
-0.35,0.0,0.0,1.0,0.0,2.6677346842917533,-0.3333333333333333,0.0,0.42857142857142855,0.0,0.0,0.0,-39.0,0.0
-1.0,-1.0,0.0,1.0,0.6666666666666666,-0.2624219955713615,-3.6666666666666665,0.0,0.7142857142857143,0.0,0.0,-4.8,0.0,0.0
1.45,0.0,0.0,0.0,-0.3333333333333333,-0.08626618801583574,0.0,-4.0,-1.0,0.0,0.0,-2.0,0.0,0.0
0.45,-1.0,0.0,-1.0,1.0,-0.14998657988324499,0.0,0.0,-0.8571428571428571,0.0,1590.0,0.6,0.0,0.0
0.15,-1.0,0.0,0.0,1.3333333333333333,0.2294001207810508,0.0,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,-0.3333333333333333,1.9628849895994096,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0
-0.45,0.0,0.0,-1.0,1.0,0.07384419244447427,1.0,0.0,0.42857142857142855,0.0,0.0,3.0,0.0,0.0
-0.05,0.0,-2.0,1.0,0.6666666666666666,0.6466651009863785,0.0,0.0,-0.5714285714285714,0.0,0.0,-2.0,0.0,0.0
1.35,0.0,-3.0,0.0,-0.3333333333333333,-0.7852361940548883,0.0,-2.0,0.14285714285714285,0.0,0.0,-1.0,0.0,1.0
-0.45,-1.0,0.0,0.0,1.3333333333333333,0.42665067436086695,-1.0,-2.0,0.42857142857142855,7688.0,0.0,-0.8,0.0,1.0
0.2,0.0,-3.0,0.0,-0.3333333333333333,0.0006290679728913641,0.0,0.0,-0.5714285714285714,0.0,0.0,0.0,-3.0,0.0
-0.5,-1.0,0.0,0.5,1.0,0.34401630544185735,0.0,0.0,-0.8571428571428571,0.0,0.0,0.0,-16.0,0.0
0.85,0.0,0.0,0.0,-0.3333333333333333,0.0,-1.6666666666666667,-2.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
-0.7,0.0,-3.0,1.0,0.6666666666666666,-0.8846289337717238,0.0,0.0,-0.5714285714285714,0.0,0.0,-7.8,1.0,0.0
-0.45,0.0,0.0,0.0,-0.3333333333333333,0.30912400187881633,0.0,0.0,0.7142857142857143,0.0,0.0,2.0,0.0,0.0
-0.05,0.0,0.0,0.0,-0.3333333333333333,0.07194860095282829,-0.6666666666666666,-3.0,-0.8571428571428571,0.0,1848.0,3.0,0.0,1.0
0.4,0.0,0.0,-1.0,0.0,1.4649399449775213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,-0.3333333333333333,-0.011801315171441992,-1.3333333333333333,3.0,0.5714285714285714,0.0,0.0,2.4,0.0,0.0
0.6,0.0,0.0,-1.0,1.0,0.02132959806750319,0.3333333333333333,0.0,-0.42857142857142855,0.0,1755.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,-1.0559199490035562,0.0,-2.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
0.9,-1.0,0.0,-1.0,0.0,-0.7866872441790244,1.0,-2.0,0.42857142857142855,0.0,0.0,-0.2,0.0,0.0
-0.7,-1.0,0.0,-1.0,0.0,0.8915570690465007,-0.6666666666666666,1.0,0.7142857142857143,0.0,0.0,0.6,0.0,0.0
-0.05,-1.0,-2.0,1.5,1.0,0.5197527343487889,0.0,0.0,0.7142857142857143,0.0,0.0,-4.6,0.0,0.0
0.15,0.0,0.0,1.0,0.6666666666666666,-1.217883983090653,0.0,-2.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,2.0,1.0,0.0673522109642354,-0.6666666666666666,0.0,0.42857142857142855,10520.0,0.0,0.0,0.0,1.0
-0.1,0.0,0.0,1.0,0.0,0.9383177883647588,0.0,0.0,-0.42857142857142855,0.0,0.0,1.0,0.0,0.0
0.2,-1.0,0.0,0.0,1.3333333333333333,-0.5844041468160773,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
-0.8,-1.0,0.0,1.0,0.6666666666666666,-0.028928739180030867,-1.3333333333333333,0.0,0.7142857142857143,0.0,0.0,-1.6,0.0,0.0
-0.45,0.0,0.0,0.0,-0.3333333333333333,-1.212490773669731,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-1.0,0.0,1.0,0.6666666666666666,0.4197393142320338,-3.3333333333333335,0.0,0.14285714285714285,0.0,0.0,-6.6,0.0,0.0
0.3,0.0,0.0,0.0,-0.3333333333333333,-0.3458196336308126,1.3333333333333333,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,1.0
0.7,0.0,0.0,0.0,-0.3333333333333333,-0.26657384419244445,0.3333333333333333,0.0,-0.42857142857142855,0.0,0.0,2.0,0.0,1.0
0.05,-1.0,-1.0,-1.0,1.0,-0.10949137757498491,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,-0.3333333333333333,-0.01736227605180165,-1.3333333333333333,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,1.0
0.5,-1.0,0.0,1.0,0.0,1.6923689861101792,0.0,-3.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,-0.3333333333333333,0.9794252834999665,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.35,0.0,0.0,-1.0,0.0,1.4159061933838823,0.0,2.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
0.45,-1.0,0.0,-1.0,0.0,0.0833473126216198,0.0,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,-0.3333333333333333,-0.022495470710595183,1.3333333333333333,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0
-0.45,0.0,0.0,1.0,0.0,0.7761105146614775,-1.3333333333333333,0.0,0.7142857142857143,0.0,0.0,5.0,0.0,0.0
0.35,0.0,0.0,0.0,-0.3333333333333333,1.2338539220291216,-0.6666666666666666,0.0,-0.42857142857142855,0.0,1902.0,2.0,0.0,1.0
0.05,0.0,0.0,0.0,-0.3333333333333333,0.6952039857746762,1.3333333333333333,-3.0,-0.8571428571428571,0.0,0.0,1.0,0.0,1.0
-0.6,-1.0,0.0,-1.0,1.0,0.1961098436556398,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
1.25,0.0,0.0,-1.0,0.0,-0.8156075957860833,1.3333333333333333,0.0,-0.8571428571428571,0.0,1974.0,0.0,0.0,0.0
-0.3,0.0,0.0,0.0,-0.3333333333333333,0.4327148896195397,0.0,2.0,0.42857142857142855,0.0,0.0,0.0,-35.0,0.0
-0.5,0.0,0.0,1.0,0.0,1.2671106488626451,-0.6666666666666666,0.0,-0.42857142857142855,0.0,0.0,1.0,0.0,0.0
-0.35,0.0,0.0,1.0,0.6666666666666666,-0.2921391666107495,-0.6666666666666666,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,-1.0,1.0,-1.0013420116755016,-1.3333333333333333,0.0,-0.42857142857142855,1506.0,0.0,0.0,0.0,0.0
0.35,-1.0,0.0,0.0,1.3333333333333333,-0.13695229148493593,1.3333333333333333,0.0,-0.8571428571428571,0.0,2415.0,-6.8,0.0,1.0
-0.95,-1.0,0.0,1.0,0.6666666666666666,-0.21953633496611422,1.3333333333333333,0.0,0.14285714285714285,0.0,0.0,-3.0,0.0,0.0
1.4,0.0,0.0,0.0,-0.3333333333333333,-0.8344041468160773,1.3333333333333333,2.0,-0.42857142857142855,2290.0,0.0,0.0,0.0,0.0
0.75,0.0,-1.0,0.0,-0.3333333333333333,0.02934811782862511,1.0,1.0,0.42857142857142855,99999.0,0.0,5.0,0.0,1.0
1.0,0.0,0.0,0.0,-0.3333333333333333,-0.10463497282426357,1.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
1.0,-1.0,0.0,0.0,1.3333333333333333,0.3940314030732067,1.0,2.0,0.7142857142857143,15024.0,0.0,-1.0,0.0,1.0
1.15,0.0,0.0,0.0,-0.3333333333333333,-1.2169529624907736,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
-0.65,-1.0,0.0,1.0,0.6666666666666666,-1.318543246326243,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,-2.0,0.0,0.0
-0.8,-1.0,-3.0,1.0,0.6666666666666666,-0.1972841038717037,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,0.0,1.0,0.0
0.25,0.0,0.0,0.0,-0.3333333333333333,-1.0532694759444408,1.3333333333333333,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.3,-1.0,0.0,0.0,1.3333333333333333,0.26452727638730456,0.0,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,1.0
1.25,-1.0,-2.0,2.0,0.0,1.9233795209018318,-2.0,-2.0,0.14285714285714285,0.0,0.0,-1.0,0.0,0.0
-0.65,0.0,0.0,1.0,0.6666666666666666,3.985925652553177,0.0,0.0,-0.5714285714285714,0.0,0.0,0.0,-31.0,0.0
-0.65,-1.0,0.0,1.0,0.6666666666666666,0.8141397705160035,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-1.0,-2.0,1.5,1.0,0.23885291552036503,0.0,0.0,-0.14285714285714285,0.0,0.0,1.0,0.0,0.0
-0.55,-1.0,0.0,1.0,0.0,-0.02881131315842448,-0.6666666666666666,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.9,-1.0,0.0,1.0,0.6666666666666666,-0.08104911762732336,0.0,0.0,0.7142857142857143,0.0,0.0,-3.0,0.0,0.0
-0.15,0.0,0.0,0.0,-0.3333333333333333,-0.04269274642689391,0.0,3.0,0.8571428571428571,0.0,0.0,0.0,0.0,1.0
-0.85,0.0,0.0,1.0,0.6666666666666666,0.8818945849828893,1.3333333333333333,0.0,1.0,0.0,0.0,-2.0,0.0,0.0
-0.85,-1.0,0.0,1.0,0.6666666666666666,0.26825135878682144,1.3333333333333333,0.0,0.14285714285714285,0.0,0.0,-5.0,0.0,0.0
0.1,0.0,0.0,1.0,0.0,-0.7692494799704758,1.3333333333333333,0.0,-0.5714285714285714,0.0,0.0,2.0,0.0,0.0
-0.55,0.0,0.0,1.0,0.0,-0.549461517815205,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0
0.3,-1.0,0.0,0.0,1.3333333333333333,-0.29616520163725424,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,0.0
0.6,0.0,0.0,-1.0,0.0,0.08779272629671878,0.0,0.0,0.42857142857142855,0.0,0.0,0.4,0.0,0.0
0.3,-1.0,0.0,-1.0,1.0,-0.24624236730859558,0.0,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0,-0.3333333333333333,0.2396413473797222,0.0,3.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
0.25,-1.0,0.0,1.0,0.6666666666666666,-0.29616520163725424,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0,-0.3333333333333333,0.21580386499362544,1.3333333333333333,2.0,0.7142857142857143,0.0,0.0,-3.0,0.0,0.0
0.45,0.0,0.0,0.0,-0.3333333333333333,0.28319801382272025,-1.0,-3.0,-0.8571428571428571,0.0,0.0,0.0,0.0,1.0
-0.65,0.0,-2.0,1.0,0.6666666666666666,-0.6061782862510904,0.0,0.0,0.14285714285714285,0.0,1721.0,-2.0,0.0,0.0
-0.05,0.0,0.0,0.0,-0.3333333333333333,0.5092766557069046,-1.3333333333333333,-3.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
-0.5,0.0,0.0,1.0,0.3333333333333333,0.5305223780446889,-0.6666666666666666,0.0,0.8571428571428571,0.0,0.0,2.0,0.0,0.0
-0.55,0.0,-2.0,1.0,0.0,0.9388210427430719,0.0,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
-1.0,0.0,-2.0,1.0,0.6666666666666666,-0.04075521707038851,-3.3333333333333335,-2.0,0.42857142857142855,0.0,0.0,-5.0,0.0,0.0
-0.7,0.0,0.0,1.0,0.6666666666666666,-0.5094444071663423,1.3333333333333333,0.0,-0.14285714285714285,0.0,0.0,-1.0,0.0,0.0
-0.1,0.0,-2.0,0.0,-0.3333333333333333,1.625293565054016,0.0,3.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,-0.3333333333333333,0.01563443601959337,0.0,2.0,-0.5714285714285714,0.0,0.0,4.0,0.0,0.0
0.1,0.0,0.0,1.0,1.0,0.11282124404482319,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0
-0.6,0.0,0.0,0.0,0.6666666666666666,2.4436438972019054,1.3333333333333333,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
-0.95,0.0,0.0,1.0,0.6666666666666666,0.5606505401596994,1.3333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
-0.6,0.0,0.0,0.0,-0.3333333333333333,0.10293229551097094,1.3333333333333333,0.0,-0.5714285714285714,0.0,0.0,0.0,-35.0,0.0
0.25,0.0,0.0,0.0,-0.3333333333333333,1.232948064148158,-1.3333333333333333,0.0,-0.8571428571428571,7688.0,0.0,0.4,0.0,1.0
1.05,0.0,0.0,0.0,-0.3333333333333333,-0.5716718110447561,-2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,-0.3333333333333333,-0.08448802254579615,1.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.65,0.0,0.0,1.0,1.0,2.0606421525867273,0.0,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.95,0.0,0.0,1.0,0.6666666666666666,0.47030799167952764,-3.3333333333333335,0.0,0.14285714285714285,0.0,0.0,-4.0,0.0,0.0
-0.35,-1.0,-2.0,1.0,0.6666666666666666,0.1915721666778501,-3.3333333333333335,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0
-0.75,-1.0,0.0,1.0,0.6666666666666666,0.28314768838488896,-0.6666666666666666,0.0,-0.14285714285714285,0.0,0.0,-5.0,0.0,0.0
-0.6,0.0,0.0,1.0,0.0,-0.9345517681003824,0.0,0.0,-0.5714285714285714,0.0,0.0,-1.0,0.0,0.0
0.05,0.0,0.0,0.0,-0.3333333333333333,0.23062470643494598,-0.6666666666666666,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,1.0
0.4,-1.0,0.0,-1.0,0.0,0.7851271556062538,-0.6666666666666666,3.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
-0.75,-1.0,0.0,1.0,0.6666666666666666,-1.2459404146816078,1.3333333333333333,0.0,1.0,0.0,0.0,-2.0,0.0,0.0
-0.3,-1.0,-4.0,-1.0,0.0,-0.7582869220962223,-1.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
